version,1.3.0
info,team,Adelaide Strikers
info,team,Brisbane Heat
info,gender,female
info,season,2017/18
info,date,2017/12/31
info,competition,Women's Big Bash League
info,match_number,23
info,venue,Adelaide Oval
info,city,
info,toss_winner,Brisbane Heat
info,toss_decision,field
info,player_of_match,BL Mooney
info,umpire,NR Johnstone
info,umpire,C Thomas
info,match_referee,John Biddiss
info,winner,Brisbane Heat
info,winner_wickets,8
ball,1,0.1,Adelaide Strikers,SW Bates,TT Beaumont,SJ Johnson,1,0,"",""
ball,1,0.2,Adelaide Strikers,TT Beaumont,SW Bates,SJ Johnson,0,0,"",""
ball,1,0.3,Adelaide Strikers,TT Beaumont,SW Bates,SJ Johnson,0,0,"",""
ball,1,0.4,Adelaide Strikers,TT Beaumont,SW Bates,SJ Johnson,1,0,"",""
ball,1,0.5,Adelaide Strikers,SW Bates,TT Beaumont,SJ Johnson,1,0,"",""
ball,1,0.6,Adelaide Strikers,TT Beaumont,SW Bates,SJ Johnson,0,0,"",""
ball,1,1.1,Adelaide Strikers,SW Bates,TT Beaumont,JL Jonassen,1,0,"",""
ball,1,1.2,Adelaide Strikers,TT Beaumont,SW Bates,JL Jonassen,0,0,"",""
ball,1,1.3,Adelaide Strikers,TT Beaumont,SW Bates,JL Jonassen,1,0,"",""
ball,1,1.4,Adelaide Strikers,SW Bates,TT Beaumont,JL Jonassen,2,0,"",""
ball,1,1.5,Adelaide Strikers,SW Bates,TT Beaumont,JL Jonassen,1,0,"",""
ball,1,1.6,Adelaide Strikers,TT Beaumont,SW Bates,JL Jonassen,2,0,"",""
ball,1,2.1,Adelaide Strikers,SW Bates,TT Beaumont,SJ Johnson,0,0,"",""
ball,1,2.2,Adelaide Strikers,SW Bates,TT Beaumont,SJ Johnson,0,0,"",""
ball,1,2.3,Adelaide Strikers,SW Bates,TT Beaumont,SJ Johnson,0,0,"",""
ball,1,2.4,Adelaide Strikers,SW Bates,TT Beaumont,SJ Johnson,0,0,"",""
ball,1,2.5,Adelaide Strikers,SW Bates,TT Beaumont,SJ Johnson,1,0,"",""
ball,1,2.6,Adelaide Strikers,TT Beaumont,SW Bates,SJ Johnson,1,0,"",""
ball,1,3.1,Adelaide Strikers,TT Beaumont,SW Bates,JL Jonassen,0,0,"",""
ball,1,3.2,Adelaide Strikers,TT Beaumont,SW Bates,JL Jonassen,1,0,"",""
ball,1,3.3,Adelaide Strikers,SW Bates,TT Beaumont,JL Jonassen,0,0,"",""
ball,1,3.4,Adelaide Strikers,SW Bates,TT Beaumont,JL Jonassen,0,0,"",""
ball,1,3.5,Adelaide Strikers,SW Bates,TT Beaumont,JL Jonassen,0,0,"",""
