version,1.3.0
info,team,Adelaide Strikers
info,team,Sydney Sixers
info,gender,female
info,season,2017/18
info,date,2018/01/27
info,competition,Women's Big Bash League
info,match_number,50
info,venue,Hurstville Oval
info,city,Sydney
info,toss_winner,Adelaide Strikers
info,toss_decision,bat
info,player_of_match,AJ Healy
info,umpire,Troy Penman
info,umpire,Anthony Hobson
info,match_referee,Tim Donahoo
info,winner,Sydney Sixers
info,winner_wickets,7
ball,1,0.1,Adelaide Strikers,SW Bates,SFM Devine,A Gardner,0,0,"",""
ball,1,0.2,Adelaide Strikers,SW Bates,SFM Devine,A Gardner,1,0,"",""
ball,1,0.3,Adelaide Strikers,SFM Devine,SW Bates,A Gardner,0,0,"",""
ball,1,0.4,Adelaide Strikers,SFM Devine,SW Bates,A Gardner,4,0,"",""
ball,1,0.5,Adelaide Strikers,SFM Devine,SW Bates,A Gardner,0,0,"",""
ball,1,0.6,Adelaide Strikers,SFM Devine,SW Bates,A Gardner,0,0,"",""
ball,1,1.1,Adelaide Strikers,SW Bates,SFM Devine,EA Perry,1,0,"",""
ball,1,1.2,Adelaide Strikers,SFM Devine,SW Bates,EA Perry,1,0,"",""
ball,1,1.3,Adelaide Strikers,SW Bates,SFM Devine,EA Perry,0,0,"",""
ball,1,1.4,Adelaide Strikers,SW Bates,SFM Devine,EA Perry,0,0,"",""
ball,1,1.5,Adelaide Strikers,SW Bates,SFM Devine,EA Perry,1,0,"",""
ball,1,1.6,Adelaide Strikers,SFM Devine,SW Bates,EA Perry,6,0,"",""
ball,1,2.1,Adelaide Strikers,SW Bates,SFM Devine,SE Aley,0,0,"",""
ball,1,2.2,Adelaide Strikers,SW Bates,SFM Devine,SE Aley,1,0,"",""
ball,1,2.3,Adelaide Strikers,SFM Devine,SW Bates,SE Aley,0,0,"",""
ball,1,2.4,Adelaide Strikers,SFM Devine,SW Bates,SE Aley,1,0,"",""
ball,1,2.5,Adelaide Strikers,SW Bates,SFM Devine,SE Aley,1,0,"",""
ball,1,2.6,Adelaide Strikers,SFM Devine,SW Bates,SE Aley,2,0,"",""
ball,1,3.1,Adelaide Strikers,SW Bates,SFM Devine,A Gardner,1,0,"",""
ball,1,3.2,Adelaide Strikers,SFM Devine,SW Bates,A Gardner,0,0,"",""
ball,1,3.3,Adelaide Strikers,SFM Devine,SW Bates,A Gardner,2,0,"",""
ball,1,3.4,Adelaide Strikers,SFM Devine,SW Bates,A Gardner,0,0,"",""
ball,1,3.5,Adelaide Strikers,SFM Devine,SW Bates,A Gardner,0,0,"",""
ball,1,3.6,Adelaide Strikers,SFM Devine,SW Bates,A Gardner,1,0,"",""
ball,1,4.1,Adelaide Strikers,SFM Devine,SW Bates,SE Aley,0,0,"",""
ball,1,4.2,Adelaide Strikers,SFM Devine,SW Bates,SE Aley,4,0,"",""
ball,1,4.3,Adelaide Strikers,SFM Devine,SW Bates,SE Aley,2,0,"",""
ball,1,4.4,Adelaide Strikers,SFM Devine,SW Bates,SE Aley,1,0,"",""
ball,1,4.5,Adelaide Strikers,SW Bates,SFM Devine,SE Aley,4,0,"",""
ball,1,4.6,Adelaide Strikers,SW Bates,SFM Devine,SE Aley,0,0,"",""
ball,1,5.1,Adelaide Strikers,SFM Devine,SW Bates,A Gardner,6,0,"",""
ball,1,5.2,Adelaide Strikers,SFM Devine,SW Bates,A Gardner,1,0,"",""
ball,1,5.3,Adelaide Strikers,SW Bates,SFM Devine,A Gardner,0,0,"",""
ball,1,5.4,Adelaide Strikers,SW Bates,SFM Devine,A Gardner,1,0,"",""
ball,1,5.5,Adelaide Strikers,SFM Devine,SW Bates,A Gardner,1,0,"",""
ball,1,5.6,Adelaide Strikers,SW Bates,SFM Devine,A Gardner,1,0,"",""
ball,1,6.1,Adelaide Strikers,SW Bates,SFM Devine,SJ Coyte,1,0,"",""
ball,1,6.2,Adelaide Strikers,SFM Devine,SW Bates,SJ Coyte,0,0,"",""
ball,1,6.3,Adelaide Strikers,SFM Devine,SW Bates,SJ Coyte,1,0,"",""
ball,1,6.4,Adelaide Strikers,SW Bates,SFM Devine,SJ Coyte,1,0,"",""
ball,1,6.5,Adelaide Strikers,SFM Devine,SW Bates,SJ Coyte,0,0,"",""
ball,1,6.6,Adelaide Strikers,SFM Devine,SW Bates,SJ Coyte,0,0,"",""
ball,1,7.1,Adelaide Strikers,SW Bates,SFM Devine,KJ Garth,1,0,"",""
ball,1,7.2,Adelaide Strikers,SFM Devine,SW Bates,KJ Garth,0,0,"",""
ball,1,7.3,Adelaide Strikers,SFM Devine,SW Bates,KJ Garth,6,0,"",""
ball,1,7.4,Adelaide Strikers,SFM Devine,SW Bates,KJ Garth,0,0,"",""
ball,1,7.5,Adelaide Strikers,SFM Devine,SW Bates,KJ Garth,0,0,"",""
ball,1,7.6,Adelaide Strikers,SFM Devine,SW Bates,KJ Garth,1,0,"",""
ball,1,8.1,Adelaide Strikers,SFM Devine,SW Bates,SJ Coyte,1,0,"",""
ball,1,8.2,Adelaide Strikers,SW Bates,SFM Devine,SJ Coyte,0,0,stumped,SW Bates
ball,1,8.3,Adelaide Strikers,TM McGrath,SFM Devine,SJ Coyte,0,0,"",""
ball,1,8.4,Adelaide Strikers,TM McGrath,SFM Devine,SJ Coyte,1,0,"",""
