version,1.3.0
info,team,Adelaide Strikers
info,team,Sydney Sixers
info,gender,female
info,season,2017/18
info,date,2018/01/28
info,competition,Women's Big Bash League
info,match_number,55
info,venue,Hurstville Oval
info,city,Sydney
info,toss_winner,Adelaide Strikers
info,toss_decision,bat
info,player_of_match,SJ Coyte
info,umpire,Troy Penman
info,umpire,G Stubbings
info,match_referee,Ian Thomas
info,winner,Sydney Sixers
info,winner_wickets,7
ball,1,0.1,Adelaide Strikers,SW Bates,SFM Devine,A Gardner,1,0,"",""
ball,1,0.2,Adelaide Strikers,SFM Devine,SW Bates,A Gardner,0,0,"",""
ball,1,0.3,Adelaide Strikers,SFM Devine,SW Bates,A Gardner,0,0,"",""
ball,1,0.4,Adelaide Strikers,SFM Devine,SW Bates,A Gardner,0,0,"",""
ball,1,0.5,Adelaide Strikers,SFM Devine,SW Bates,A Gardner,1,0,"",""
ball,1,0.6,Adelaide Strikers,SW Bates,SFM Devine,A Gardner,0,0,"",""
ball,1,1.1,Adelaide Strikers,SFM Devine,SW Bates,EA Perry,0,0,"",""
ball,1,1.2,Adelaide Strikers,SFM Devine,SW Bates,EA Perry,0,0,"",""
ball,1,1.3,Adelaide Strikers,SFM Devine,SW Bates,EA Perry,0,0,"",""
ball,1,1.4,Adelaide Strikers,SFM Devine,SW Bates,EA Perry,2,0,"",""
ball,1,1.5,Adelaide Strikers,SFM Devine,SW Bates,EA Perry,0,0,"",""
ball,1,1.6,Adelaide Strikers,SFM Devine,SW Bates,EA Perry,0,0,"",""
ball,1,2.1,Adelaide Strikers,SW Bates,SFM Devine,A Gardner,1,0,"",""
ball,1,2.2,Adelaide Strikers,SFM Devine,SW Bates,A Gardner,2,0,"",""
ball,1,2.3,Adelaide Strikers,SFM Devine,SW Bates,A Gardner,1,0,"",""
ball,1,2.4,Adelaide Strikers,SW Bates,SFM Devine,A Gardner,0,0,"",""
ball,1,2.5,Adelaide Strikers,SW Bates,SFM Devine,A Gardner,1,0,"",""
ball,1,2.6,Adelaide Strikers,SFM Devine,SW Bates,A Gardner,0,0,"",""
ball,1,3.1,Adelaide Strikers,SW Bates,SFM Devine,SE Aley,1,0,"",""
ball,1,3.2,Adelaide Strikers,SFM Devine,SW Bates,SE Aley,0,0,"",""
ball,1,3.3,Adelaide Strikers,SFM Devine,SW Bates,SE Aley,1,0,"",""
ball,1,3.4,Adelaide Strikers,SW Bates,SFM Devine,SE Aley,0,0,"",""
ball,1,3.5,Adelaide Strikers,SW Bates,SFM Devine,SE Aley,0,0,"",""
ball,1,3.6,Adelaide Strikers,SW Bates,SFM Devine,SE Aley,2,0,"",""
ball,1,4.1,Adelaide Strikers,SFM Devine,SW Bates,A Gardner,6,0,"",""
ball,1,4.2,Adelaide Strikers,SFM Devine,SW Bates,A Gardner,1,0,"",""
ball,1,4.3,Adelaide Strikers,SW Bates,SFM Devine,A Gardner,0,0,"",""
ball,1,4.4,Adelaide Strikers,SW Bates,SFM Devine,A Gardner,0,0,lbw,SW Bates
ball,1,4.5,Adelaide Strikers,TM McGrath,SFM Devine,A Gardner,0,0,"",""
ball,1,4.6,Adelaide Strikers,TM McGrath,SFM Devine,A Gardner,0,0,"",""
ball,1,5.1,Adelaide Strikers,SFM Devine,TM McGrath,SE Aley,4,0,"",""
ball,1,5.2,Adelaide Strikers,SFM Devine,TM McGrath,SE Aley,2,0,"",""
ball,1,5.3,Adelaide Strikers,SFM Devine,TM McGrath,SE Aley,0,0,"",""
ball,1,5.4,Adelaide Strikers,SFM Devine,TM McGrath,SE Aley,0,0,"",""
ball,1,5.5,Adelaide Strikers,SFM Devine,TM McGrath,SE Aley,1,0,"",""
ball,1,5.6,Adelaide Strikers,TM McGrath,SFM Devine,SE Aley,0,0,"",""
ball,1,6.1,Adelaide Strikers,SFM Devine,TM McGrath,SJ Coyte,1,0,"",""
ball,1,6.2,Adelaide Strikers,TM McGrath,SFM Devine,SJ Coyte,1,0,"",""
ball,1,6.3,Adelaide Strikers,SFM Devine,TM McGrath,SJ Coyte,1,0,"",""
ball,1,6.4,Adelaide Strikers,TM McGrath,SFM Devine,SJ Coyte,2,0,"",""
ball,1,6.5,Adelaide Strikers,TM McGrath,SFM Devine,SJ Coyte,0,0,"",""
ball,1,6.6,Adelaide Strikers,TM McGrath,SFM Devine,SJ Coyte,0,0,"",""
ball,1,7.1,Adelaide Strikers,SFM Devine,TM McGrath,KJ Garth,0,0,bowled,SFM Devine
ball,1,7.2,Adelaide Strikers,TT Beaumont,TM McGrath,KJ Garth,1,0,"",""
ball,1,7.3,Adelaide Strikers,TM McGrath,TT Beaumont,KJ Garth,0,0,"",""
ball,1,7.4,Adelaide Strikers,TM McGrath,TT Beaumont,KJ Garth,0,0,"",""
ball,1,7.5,Adelaide Strikers,TM McGrath,TT Beaumont,KJ Garth,0,0,"",""
ball,1,7.6,Adelaide Strikers,TM McGrath,TT Beaumont,KJ Garth,0,0,"",""
ball,1,8.1,Adelaide Strikers,TT Beaumont,TM McGrath,AR Reakes,2,0,"",""
ball,1,8.2,Adelaide Strikers,TT Beaumont,TM McGrath,AR Reakes,0,0,"",""
ball,1,8.3,Adelaide Strikers,TT Beaumont,TM McGrath,AR Reakes,1,0,"",""
ball,1,8.4,Adelaide Strikers,TM McGrath,TT Beaumont,AR Reakes,1,0,"",""
ball,1,8.5,Adelaide Strikers,TT Beaumont,TM McGrath,AR Reakes,1,0,"",""
ball,1,8.6,Adelaide Strikers,TM McGrath,TT Beaumont,AR Reakes,4,0,"",""
ball,1,9.1,Adelaide Strikers,TT Beaumont,TM McGrath,KJ Garth,0,0,"",""
ball,1,9.2,Adelaide Strikers,TT Beaumont,TM McGrath,KJ Garth,0,0,"",""
ball,1,9.3,Adelaide Strikers,TT Beaumont,TM McGrath,KJ Garth,0,0,"",""
ball,1,9.4,Adelaide Strikers,TT Beaumont,TM McGrath,KJ Garth,0,0,"",""
ball,1,9.5,Adelaide Strikers,TT Beaumont,TM McGrath,KJ Garth,0,0,"",""
ball,1,9.6,Adelaide Strikers,TT Beaumont,TM McGrath,KJ Garth,0,2,"",""
ball,1,9.7,Adelaide Strikers,TM McGrath,TT Beaumont,KJ Garth,1,0,"",""
ball,1,10.1,Adelaide Strikers,TM McGrath,TT Beaumont,AR Reakes,2,0,"",""
ball,1,10.2,Adelaide Strikers,TM McGrath,TT Beaumont,AR Reakes,1,0,"",""
ball,1,10.3,Adelaide Strikers,TT Beaumont,TM McGrath,AR Reakes,0,0,"",""
ball,1,10.4,Adelaide Strikers,TT Beaumont,TM McGrath,AR Reakes,4,0,"",""
ball,1,10.5,Adelaide Strikers,TT Beaumont,TM McGrath,AR Reakes,2,0,"",""
ball,1,10.6,Adelaide Strikers,TT Beaumont,TM McGrath,AR Reakes,1,0,"",""
ball,1,11.1,Adelaide Strikers,TT Beaumont,TM McGrath,SJ Coyte,1,0,"",""
ball,1,11.2,Adelaide Strikers,TM McGrath,TT Beaumont,SJ Coyte,0,0,caught,TM McGrath
ball,1,11.3,Adelaide Strikers,TT Beaumont,BE Patterson,SJ Coyte,1,0,"",""
ball,1,11.4,Adelaide Strikers,BE Patterson,TT Beaumont,SJ Coyte,0,0,"",""
ball,1,11.5,Adelaide Strikers,BE Patterson,TT Beaumont,SJ Coyte,0,0,"",""
ball,1,11.6,Adelaide Strikers,BE Patterson,TT Beaumont,SJ Coyte,1,0,"",""
ball,1,12.1,Adelaide Strikers,BE Patterson,TT Beaumont,EA Burns,1,0,"",""
ball,1,12.2,Adelaide Strikers,TT Beaumont,BE Patterson,EA Burns,1,0,"",""
ball,1,12.3,Adelaide Strikers,BE Patterson,TT Beaumont,EA Burns,1,0,"",""
ball,1,12.4,Adelaide Strikers,TT Beaumont,BE Patterson,EA Burns,0,0,"",""
ball,1,12.5,Adelaide Strikers,TT Beaumont,BE Patterson,EA Burns,1,0,"",""
ball,1,12.6,Adelaide Strikers,BE Patterson,TT Beaumont,EA Burns,1,0,"",""
ball,1,13.1,Adelaide Strikers,BE Patterson,TT Beaumont,SJ Coyte,0,0,run out,BE Patterson
ball,1,13.2,Adelaide Strikers,TT Beaumont,A Wellington,SJ Coyte,1,0,"",""
ball,1,13.3,Adelaide Strikers,A Wellington,TT Beaumont,SJ Coyte,1,0,"",""
ball,1,13.4,Adelaide Strikers,TT Beaumont,A Wellington,SJ Coyte,1,0,"",""
ball,1,13.5,Adelaide Strikers,A Wellington,TT Beaumont,SJ Coyte,2,0,"",""
ball,1,13.6,Adelaide Strikers,A Wellington,TT Beaumont,SJ Coyte,0,0,"",""
