version,1.3.0
info,team,Hobart Hurricanes
info,team,Melbourne Stars
info,gender,female
info,season,2017/18
info,date,2018/01/27
info,competition,Women's Big Bash League
info,match_number,49
info,venue,Melbourne Cricket Ground
info,city,
info,toss_winner,Melbourne Stars
info,toss_decision,field
info,player_of_match,KM Mack
info,umpire,D Brigham
info,umpire,DR Close
info,match_referee,Kent Hannam
info,winner,Melbourne Stars
info,winner_wickets,7
ball,1,0.1,Hobart Hurricanes,HK Matthews,S Daffara,EA Osborne,0,0,"",""
ball,1,0.2,Hobart Hurricanes,HK Matthews,S Daffara,EA Osborne,1,0,"",""
ball,1,0.3,Hobart Hurricanes,S Daffara,HK Matthews,EA Osborne,0,0,"",""
ball,1,0.4,Hobart Hurricanes,S Daffara,HK Matthews,EA Osborne,0,0,"",""
ball,1,0.5,Hobart Hurricanes,S Daffara,HK Matthews,EA Osborne,1,0,"",""
ball,1,0.6,Hobart Hurricanes,HK Matthews,S Daffara,EA Osborne,1,0,"",""
ball,1,1.1,Hobart Hurricanes,HK Matthews,S Daffara,A Sutherland,0,0,"",""
ball,1,1.2,Hobart Hurricanes,HK Matthews,S Daffara,A Sutherland,0,0,"",""
ball,1,1.3,Hobart Hurricanes,HK Matthews,S Daffara,A Sutherland,0,0,"",""
ball,1,1.4,Hobart Hurricanes,HK Matthews,S Daffara,A Sutherland,1,0,"",""
ball,1,1.5,Hobart Hurricanes,S Daffara,HK Matthews,A Sutherland,0,0,"",""
ball,1,1.6,Hobart Hurricanes,S Daffara,HK Matthews,A Sutherland,1,0,"",""
ball,1,2.1,Hobart Hurricanes,S Daffara,HK Matthews,EA Osborne,1,0,"",""
ball,1,2.2,Hobart Hurricanes,HK Matthews,S Daffara,EA Osborne,4,0,"",""
ball,1,2.3,Hobart Hurricanes,HK Matthews,S Daffara,EA Osborne,4,0,"",""
ball,1,2.4,Hobart Hurricanes,HK Matthews,S Daffara,EA Osborne,0,0,"",""
ball,1,2.5,Hobart Hurricanes,HK Matthews,S Daffara,EA Osborne,1,0,"",""
ball,1,2.6,Hobart Hurricanes,S Daffara,HK Matthews,EA Osborne,0,0,"",""
ball,1,3.1,Hobart Hurricanes,HK Matthews,S Daffara,A Sutherland,4,0,"",""
ball,1,3.2,Hobart Hurricanes,HK Matthews,S Daffara,A Sutherland,4,0,"",""
ball,1,3.3,Hobart Hurricanes,HK Matthews,S Daffara,A Sutherland,0,0,"",""
ball,1,3.4,Hobart Hurricanes,HK Matthews,S Daffara,A Sutherland,1,0,"",""
ball,1,3.5,Hobart Hurricanes,S Daffara,HK Matthews,A Sutherland,1,0,"",""
ball,1,3.6,Hobart Hurricanes,HK Matthews,S Daffara,A Sutherland,4,0,"",""
ball,1,4.1,Hobart Hurricanes,S Daffara,HK Matthews,KM Beams,1,0,"",""
ball,1,4.2,Hobart Hurricanes,HK Matthews,S Daffara,KM Beams,0,0,"",""
ball,1,4.3,Hobart Hurricanes,HK Matthews,S Daffara,KM Beams,0,0,"",""
ball,1,4.4,Hobart Hurricanes,HK Matthews,S Daffara,KM Beams,0,0,"",""
ball,1,4.5,Hobart Hurricanes,HK Matthews,S Daffara,KM Beams,0,0,"",""
ball,1,4.6,Hobart Hurricanes,HK Matthews,S Daffara,KM Beams,1,0,"",""
ball,1,5.1,Hobart Hurricanes,HK Matthews,S Daffara,GA Elwiss,0,0,"",""
ball,1,5.2,Hobart Hurricanes,HK Matthews,S Daffara,GA Elwiss,1,0,"",""
ball,1,5.3,Hobart Hurricanes,S Daffara,HK Matthews,GA Elwiss,0,0,"",""
ball,1,5.4,Hobart Hurricanes,S Daffara,HK Matthews,GA Elwiss,1,0,"",""
ball,1,5.5,Hobart Hurricanes,HK Matthews,S Daffara,GA Elwiss,2,0,"",""
ball,1,5.6,Hobart Hurricanes,HK Matthews,S Daffara,GA Elwiss,2,0,"",""
ball,1,6.1,Hobart Hurricanes,S Daffara,HK Matthews,A King,1,0,"",""
ball,1,6.2,Hobart Hurricanes,HK Matthews,S Daffara,A King,1,0,"",""
ball,1,6.3,Hobart Hurricanes,S Daffara,HK Matthews,A King,4,0,"",""
ball,1,6.4,Hobart Hurricanes,S Daffara,HK Matthews,A King,0,0,"",""
ball,1,6.5,Hobart Hurricanes,S Daffara,HK Matthews,A King,2,0,run out,S Daffara
ball,1,6.6,Hobart Hurricanes,HK Matthews,G Redmayne,A King,2,0,"",""
ball,1,7.1,Hobart Hurricanes,G Redmayne,HK Matthews,GA Elwiss,4,0,"",""
ball,1,7.2,Hobart Hurricanes,G Redmayne,HK Matthews,GA Elwiss,0,0,"",""
ball,1,7.3,Hobart Hurricanes,G Redmayne,HK Matthews,GA Elwiss,0,0,"",""
ball,1,7.4,Hobart Hurricanes,G Redmayne,HK Matthews,GA Elwiss,0,0,"",""
ball,1,7.5,Hobart Hurricanes,G Redmayne,HK Matthews,GA Elwiss,1,0,"",""
ball,1,7.6,Hobart Hurricanes,HK Matthews,G Redmayne,GA Elwiss,0,0,"",""
ball,1,8.1,Hobart Hurricanes,G Redmayne,HK Matthews,A King,3,0,"",""
ball,1,8.2,Hobart Hurricanes,HK Matthews,G Redmayne,A King,0,0,"",""
ball,1,8.3,Hobart Hurricanes,HK Matthews,G Redmayne,A King,0,0,caught,HK Matthews
ball,1,8.4,Hobart Hurricanes,IMHC Joyce,G Redmayne,A King,1,0,"",""
ball,1,8.5,Hobart Hurricanes,G Redmayne,IMHC Joyce,A King,0,0,"",""
